"","dominent","shannon","spdens_toxic","spdens_norm","sprich_toxic","sprich_norm","generations","nspecies","toxic_area","total_area","frac_dim1","frac_dim2","frac_dim3","b_1","slope_1","vegchance_1","pop_1","tol_1","comp_1","b_2","slope_2","vegchance_2","pop_2","tol_2","comp_2","b_3","slope_3","vegchance_3","pop_3","tol_3","comp_3","b_4","slope_4","vegchance_4","pop_4","tol_4","comp_4","b_5","slope_5","vegchance_5","pop_5","tol_5","comp_5","b_6","slope_6","vegchance_6","pop_6","tol_6","comp_6","raw_b_1","raw_slope_1","raw_vegchance_1","raw_pop_1","raw_tol_1","raw_comp_1","raw_b_2","raw_slope_2","raw_vegchance_2","raw_pop_2","raw_tol_2","raw_comp_2","raw_b_3","raw_slope_3","raw_vegchance_3","raw_pop_3","raw_tol_3","raw_comp_3","raw_b_4","raw_slope_4","raw_vegchance_4","raw_pop_4","raw_tol_4","raw_comp_4","raw_b_5","raw_slope_5","raw_vegchance_5","raw_pop_5","raw_tol_5","raw_comp_5","raw_b_6","raw_slope_6","raw_vegchance_6","raw_pop_6","raw_tol_6","raw_comp_6"
"11",3,1.62600206957312,0.138888888888889,0.0111111111111111,5,6,30,6,36,576,0.25,0.25,1,6.07687331133396,-0.0919858813686005,0.18037504232052,56,0.992184278654653,0.344808854237878,6.79025860693704,-0.992184278654653,0.0919858813686005,56,0.363735372963371,0.953749084347995,4.74355889125339,-0.679025860693704,0.607687331133396,132,0.711405790099282,0.994923277174773,7.11405790099282,-0.363735372963371,0.992184278654653,104,0.35342821981006,0.711793028932637,9.94923277174773,-0.953749084347995,0.344808854237878,15,0.711793028932637,0.144344302283571,2.84250882060102,-0.711405790099282,0.679025860693704,47,0.408903982048893,0.745296784248543,0.607687331133396,0.0919858813686005,0.18037504232052,0,0.992184278654653,0.344808854237878,0.679025860693704,0.992184278654653,0.0919858813686005,0,0.363735372963371,0.953749084347995,0.474355889125339,0.679025860693704,0.607687331133396,0,0.711405790099282,0.994923277174773,0.711405790099282,0.363735372963371,0.992184278654653,0,0.35342821981006,0.711793028932637,0.994923277174773,0.953749084347995,0.344808854237878,0,0.711793028932637,0.144344302283571,0.284250882060102,0.711405790099282,0.679025860693704,0,0.408903982048893,0.745296784248543
"12",4,1.63004617050163,0.111111111111111,0.0111111111111111,4,6,30,6,36,576,0.25,0.25,1,6.07687331133396,-0.0919858813686005,0.18037504232052,68,0.992184278654653,0.344808854237878,6.79025860693704,-0.992184278654653,0.0919858813686005,50,0.363735372963371,0.953749084347995,4.74355889125339,-0.679025860693704,0.607687331133396,100,0.711405790099282,0.994923277174773,7.11405790099282,-0.363735372963371,0.992184278654653,126,0.35342821981006,0.711793028932637,9.94923277174773,-0.953749084347995,0.344808854237878,14,0.711793028932637,0.144344302283571,2.84250882060102,-0.711405790099282,0.679025860693704,45,0.408903982048893,0.745296784248543,0.607687331133396,0.0919858813686005,0.18037504232052,0,0.992184278654653,0.344808854237878,0.679025860693704,0.992184278654653,0.0919858813686005,0,0.363735372963371,0.953749084347995,0.474355889125339,0.679025860693704,0.607687331133396,0,0.711405790099282,0.994923277174773,0.711405790099282,0.363735372963371,0.992184278654653,0,0.35342821981006,0.711793028932637,0.994923277174773,0.953749084347995,0.344808854237878,0,0.711793028932637,0.144344302283571,0.284250882060102,0.711405790099282,0.679025860693704,0,0.408903982048893,0.745296784248543
"13",4,0,0.166666666666667,0.00716845878136201,3,4,30,6,18,576,0.25,0.5,0.25,8.53252683817118,-0.336075029321364,0.855256002967508,29,0.839356009176602,0.0782829837832348,8.04244404117829,-0.839356009176602,0.336075029321364,67,0.719813542475701,0.348714877144327,7.14474987528471,-0.804244404117829,0.853252683817118,0,0.578630698618023,0.02072267647236,5.78630698618023,-0.719813542475701,0.839356009176602,306,0.207706819125936,0.997528922775624,0.2072267647236,-0.348714877144327,0.0782829837832348,0,0.997528922775624,0.485687924997668,5.03402258332547,-0.578630698618023,0.804244404117829,11,0.736133411389649,0.0745137551190661,0.853252683817118,0.336075029321364,0.855256002967508,0,0.839356009176602,0.0782829837832348,0.804244404117829,0.839356009176602,0.336075029321364,0,0.719813542475701,0.348714877144327,0.714474987528471,0.804244404117829,0.853252683817118,0,0.578630698618023,0.02072267647236,0.578630698618023,0.719813542475701,0.839356009176602,0,0.207706819125936,0.997528922775624,0.02072267647236,0.348714877144327,0.0782829837832348,0,0.997528922775624,0.485687924997668,0.503402258332547,0.578630698618023,0.804244404117829,0,0.736133411389649,0.0745137551190661
"14",4,0,0.222222222222222,0.00716845878136201,4,4,30,6,18,576,0.25,0.5,0.25,8.53252683817118,-0.336075029321364,0.855256002967508,23,0.839356009176602,0.0782829837832348,8.04244404117829,-0.839356009176602,0.336075029321364,82,0.719813542475701,0.348714877144327,7.14474987528471,-0.804244404117829,0.853252683817118,0,0.578630698618023,0.02072267647236,5.78630698618023,-0.719813542475701,0.839356009176602,308,0.207706819125936,0.997528922775624,0.2072267647236,-0.348714877144327,0.0782829837832348,0,0.997528922775624,0.485687924997668,5.03402258332547,-0.578630698618023,0.804244404117829,4,0.736133411389649,0.0745137551190661,0.853252683817118,0.336075029321364,0.855256002967508,0,0.839356009176602,0.0782829837832348,0.804244404117829,0.839356009176602,0.336075029321364,0,0.719813542475701,0.348714877144327,0.714474987528471,0.804244404117829,0.853252683817118,0,0.578630698618023,0.02072267647236,0.578630698618023,0.719813542475701,0.839356009176602,0,0.207706819125936,0.997528922775624,0.02072267647236,0.348714877144327,0.0782829837832348,0,0.997528922775624,0.485687924997668,0.503402258332547,0.578630698618023,0.804244404117829,0,0.736133411389649,0.0745137551190661
"15",4,0,0.222222222222222,0.00716845878136201,4,4,30,6,18,576,0.25,0.5,0.25,8.53252683817118,-0.336075029321364,0.855256002967508,24,0.839356009176602,0.0782829837832348,8.04244404117829,-0.839356009176602,0.336075029321364,54,0.719813542475701,0.348714877144327,7.14474987528471,-0.804244404117829,0.853252683817118,0,0.578630698618023,0.02072267647236,5.78630698618023,-0.719813542475701,0.839356009176602,316,0.207706819125936,0.997528922775624,0.2072267647236,-0.348714877144327,0.0782829837832348,0,0.997528922775624,0.485687924997668,5.03402258332547,-0.578630698618023,0.804244404117829,11,0.736133411389649,0.0745137551190661,0.853252683817118,0.336075029321364,0.855256002967508,0,0.839356009176602,0.0782829837832348,0.804244404117829,0.839356009176602,0.336075029321364,0,0.719813542475701,0.348714877144327,0.714474987528471,0.804244404117829,0.853252683817118,0,0.578630698618023,0.02072267647236,0.578630698618023,0.719813542475701,0.839356009176602,0,0.207706819125936,0.997528922775624,0.02072267647236,0.348714877144327,0.0782829837832348,0,0.997528922775624,0.485687924997668,0.503402258332547,0.578630698618023,0.804244404117829,0,0.736133411389649,0.0745137551190661
"16",3,1.36961005672737,0.138888888888889,0.0111111111111111,5,6,30,6,36,576,0.25,0.5,0.5,7.19270055419959,-0.578108058306194,0.423397084801157,137,0.790220872589998,0.700876558935609,6.43241984037255,-0.790220872589998,0.578108058306194,27,0.98708031946929,0.144438681825704,8.74719648242414,-0.643241984037256,0.719270055419959,177,0.408204635977503,0.764184895398406,4.08204635977502,-0.98708031946929,0.790220872589998,6,0.429999401889897,0.290121945702898,7.64184895398406,-0.144438681825704,0.700876558935609,59,0.290121945702898,0.270033260157409,0.911670396756866,-0.408204635977503,0.643241984037256,17,0.356593154386549,0.779109500204262,0.719270055419959,0.578108058306194,0.423397084801157,0,0.790220872589998,0.700876558935609,0.643241984037256,0.790220872589998,0.578108058306194,0,0.98708031946929,0.144438681825704,0.874719648242414,0.643241984037256,0.719270055419959,0,0.408204635977503,0.764184895398406,0.408204635977503,0.98708031946929,0.790220872589998,0,0.429999401889897,0.290121945702898,0.764184895398406,0.144438681825704,0.700876558935609,0,0.290121945702898,0.270033260157409,0.0911670396756866,0.408204635977503,0.643241984037256,0,0.356593154386549,0.779109500204262
"17",3,1.34146096457371,0.111111111111111,0.0111111111111111,4,6,30,6,36,576,0.25,0.5,0.5,7.19270055419959,-0.578108058306194,0.423397084801157,138,0.790220872589998,0.700876558935609,6.43241984037255,-0.790220872589998,0.578108058306194,22,0.98708031946929,0.144438681825704,8.74719648242414,-0.643241984037256,0.719270055419959,180,0.408204635977503,0.764184895398406,4.08204635977502,-0.98708031946929,0.790220872589998,9,0.429999401889897,0.290121945702898,7.64184895398406,-0.144438681825704,0.700876558935609,58,0.290121945702898,0.270033260157409,0.911670396756866,-0.408204635977503,0.643241984037256,12,0.356593154386549,0.779109500204262,0.719270055419959,0.578108058306194,0.423397084801157,0,0.790220872589998,0.700876558935609,0.643241984037256,0.790220872589998,0.578108058306194,0,0.98708031946929,0.144438681825704,0.874719648242414,0.643241984037256,0.719270055419959,0,0.408204635977503,0.764184895398406,0.408204635977503,0.98708031946929,0.790220872589998,0,0.429999401889897,0.290121945702898,0.764184895398406,0.144438681825704,0.700876558935609,0,0.290121945702898,0.270033260157409,0.0911670396756866,0.408204635977503,0.643241984037256,0,0.356593154386549,0.779109500204262
"18",3,1.41189344974998,0.111111111111111,0.0111111111111111,4,6,30,6,36,576,0.25,0.5,0.5,7.19270055419959,-0.578108058306194,0.423397084801157,158,0.790220872589998,0.700876558935609,6.43241984037255,-0.790220872589998,0.578108058306194,23,0.98708031946929,0.144438681825704,8.74719648242414,-0.643241984037256,0.719270055419959,162,0.408204635977503,0.764184895398406,4.08204635977502,-0.98708031946929,0.790220872589998,5,0.429999401889897,0.290121945702898,7.64184895398406,-0.144438681825704,0.700876558935609,57,0.290121945702898,0.270033260157409,0.911670396756866,-0.408204635977503,0.643241984037256,37,0.356593154386549,0.779109500204262,0.719270055419959,0.578108058306194,0.423397084801157,0,0.790220872589998,0.700876558935609,0.643241984037256,0.790220872589998,0.578108058306194,0,0.98708031946929,0.144438681825704,0.874719648242414,0.643241984037256,0.719270055419959,0,0.408204635977503,0.764184895398406,0.408204635977503,0.98708031946929,0.790220872589998,0,0.429999401889897,0.290121945702898,0.764184895398406,0.144438681825704,0.700876558935609,0,0.290121945702898,0.270033260157409,0.0911670396756866,0.408204635977503,0.643241984037256,0,0.356593154386549,0.779109500204262
"19",6,1.7261337185787,0.111111111111111,0.0114942528735632,6,6,30,6,54,576,0.25,0.5,0.75,8.90373916259705,-0.770455699064769,0.890778003910479,72,0.0914701976544166,0.759907014678902,5.91039856385275,-0.0914701976544166,0.770455699064769,59,0.205630186250346,0.351438810089652,4.58745916512271,-0.591039856385275,0.890373916259705,94,0.28401574197657,0.899131982883167,2.8401574197657,-0.205630186250346,0.0914701976544166,35,0.884292656371448,0.374655860576847,8.99131982883167,-0.351438810089652,0.759907014678902,49,0.374655860576847,0.497232834996491,6.03599887219995,-0.28401574197657,0.591039856385275,107,0.311114458977196,0.892951916123517,0.890373916259705,0.770455699064769,0.890778003910479,0,0.0914701976544166,0.759907014678902,0.591039856385275,0.0914701976544166,0.770455699064769,0,0.205630186250346,0.351438810089652,0.458745916512271,0.591039856385275,0.890373916259705,0,0.28401574197657,0.899131982883167,0.28401574197657,0.205630186250346,0.0914701976544166,0,0.884292656371448,0.374655860576847,0.899131982883167,0.351438810089652,0.759907014678902,0,0.374655860576847,0.497232834996491,0.603599887219995,0.28401574197657,0.591039856385275,0,0.311114458977196,0.892951916123517
"20",6,1.73843556076565,0.0925925925925926,0.0114942528735632,5,6,30,6,54,576,0.25,0.5,0.75,8.90373916259705,-0.770455699064769,0.890778003910479,86,0.0914701976544166,0.759907014678902,5.91039856385275,-0.0914701976544166,0.770455699064769,39,0.205630186250346,0.351438810089652,4.58745916512271,-0.591039856385275,0.890373916259705,92,0.28401574197657,0.899131982883167,2.8401574197657,-0.205630186250346,0.0914701976544166,46,0.884292656371448,0.374655860576847,8.99131982883167,-0.351438810089652,0.759907014678902,64,0.374655860576847,0.497232834996491,6.03599887219995,-0.28401574197657,0.591039856385275,97,0.311114458977196,0.892951916123517,0.890373916259705,0.770455699064769,0.890778003910479,0,0.0914701976544166,0.759907014678902,0.591039856385275,0.0914701976544166,0.770455699064769,0,0.205630186250346,0.351438810089652,0.458745916512271,0.591039856385275,0.890373916259705,0,0.28401574197657,0.899131982883167,0.28401574197657,0.205630186250346,0.0914701976544166,0,0.884292656371448,0.374655860576847,0.899131982883167,0.351438810089652,0.759907014678902,0,0.374655860576847,0.497232834996491,0.603599887219995,0.28401574197657,0.591039856385275,0,0.311114458977196,0.892951916123517
"21",3,1.74082202717151,0.0925925925925926,0.0114942528735632,5,6,30,6,54,576,0.25,0.5,0.75,8.90373916259705,-0.770455699064769,0.890778003910479,73,0.0914701976544166,0.759907014678902,5.91039856385275,-0.0914701976544166,0.770455699064769,55,0.205630186250346,0.351438810089652,4.58745916512271,-0.591039856385275,0.890373916259705,103,0.28401574197657,0.899131982883167,2.8401574197657,-0.205630186250346,0.0914701976544166,34,0.884292656371448,0.374655860576847,8.99131982883167,-0.351438810089652,0.759907014678902,70,0.374655860576847,0.497232834996491,6.03599887219995,-0.28401574197657,0.591039856385275,84,0.311114458977196,0.892951916123517,0.890373916259705,0.770455699064769,0.890778003910479,0,0.0914701976544166,0.759907014678902,0.591039856385275,0.0914701976544166,0.770455699064769,0,0.205630186250346,0.351438810089652,0.458745916512271,0.591039856385275,0.890373916259705,0,0.28401574197657,0.899131982883167,0.28401574197657,0.205630186250346,0.0914701976544166,0,0.884292656371448,0.374655860576847,0.899131982883167,0.351438810089652,0.759907014678902,0,0.374655860576847,0.497232834996491,0.603599887219995,0.28401574197657,0.591039856385275,0,0.311114458977196,0.892951916123517
"22",6,1.61771929318676,0.0833333333333333,0.0119047619047619,6,6,30,6,72,576,0.25,0.5,1,5.34732730486818,-0.0572872791053669,0.418051716111222,10,0.236704354140481,0.023588576829449,8.23250988344322,-0.236704354140481,0.0572872791053669,33,0.278243260336846,0.133854125634874,6.54796962629916,-0.823250988344322,0.534732730486818,70,0.514060625354129,0.651807942019028,5.14060625354129,-0.278243260336846,0.236704354140481,103,0.439447095222325,0.807066281653533,6.51807942019028,-0.133854125634874,0.023588576829449,84,0.807066281653533,0.48350076384304,6.76449822086094,-0.514060625354129,0.823250988344322,113,0.915105605889645,0.706005560183257,0.534732730486818,0.0572872791053669,0.418051716111222,0,0.236704354140481,0.023588576829449,0.823250988344322,0.236704354140481,0.0572872791053669,0,0.278243260336846,0.133854125634874,0.654796962629916,0.823250988344322,0.534732730486818,0,0.514060625354129,0.651807942019028,0.514060625354129,0.278243260336846,0.236704354140481,0,0.439447095222325,0.807066281653533,0.651807942019028,0.133854125634874,0.023588576829449,0,0.807066281653533,0.48350076384304,0.676449822086094,0.514060625354129,0.823250988344322,0,0.915105605889645,0.706005560183257
